"State_Code_Origin" 	"County_Code_Origin" 	"State_Code_Dest" 	"County_Code_Dest" 	"State_Abbrv" 	"State_Name" 	"Return_Num" 	"Exmpt_Num" 	"Aggr_AGI"
"15" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	207 	392 	8560
"15" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	203 	370 	7404
"15" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	200 	415 	7070
"15" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	199 	364 	6806
"15" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	179 	367 	9284
"15" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	179 	398 	7078
"15" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	159 	353 	6206
"15" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	136 	263 	8366
"15" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	129 	231 	5236
"15" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	122 	257 	4436
"15" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	121 	290 	4534
"15" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	99 	176 	3598
"15" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	97 	189 	4022
"15" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	90 	183 	2939
"15" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	71 	115 	3431
"15" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	62 	168 	3852
"15" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	59 	97 	2408
"15" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	55 	80 	2943
"15" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	51 	102 	2917
"15" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	49 	115 	1977
"15" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	49 	105 	1766
"15" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	46 	95 	1564
"15" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	30 	47 	1545
"16" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	4213 	7939 	161352
"16" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	2485 	5520 	121337
"16" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	2337 	4397 	100454
"16" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	1986 	3837 	71301
"16" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	960 	1947 	39469
"16" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	915 	1808 	34753
"16" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	912 	2052 	37047
"16" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	896 	1773 	34631
"16" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	764 	1540 	37685
"16" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	513 	1157 	22434
"16" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	421 	819 	42891
"16" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	421 	822 	15840
"16" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	326 	802 	32446
"16" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	323 	678 	14404
"16" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	323 	746 	22393
"16" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	232 	471 	10723
"16" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	225 	412 	8588
"16" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	215 	463 	7813
"16" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	215 	477 	10054
"16" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	211 	424 	9401
"16" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	205 	465 	8744
"16" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	175 	318 	5842
"16" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	171 	353 	7172
"16" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	170 	378 	6183
"16" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	164 	324 	7286
"16" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	155 	335 	4258
"16" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	155 	339 	7394
"16" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	153 	331 	6311
"16" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	137 	307 	4729
"16" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	129 	298 	7133
"16" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	122 	277 	4618
"16" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	118 	236 	3036
"16" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	108 	217 	3396
"16" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	96 	175 	3567
"16" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	95 	208 	4763
"16" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	94 	144 	5157
"16" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	91 	197 	2747
"16" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	83 	170 	3126
"16" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	82 	184 	3541
"16" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	79 	144 	3072
"16" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	75 	182 	1833
"16" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	54 	110 	2220
"16" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	54 	95 	2300
"16" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	43 	83 	2179
"16" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	33 	68 	2200
"16" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	32 	68 	1100
"16" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	30 	32 	1193
"16" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	29 	61 	1666
"16" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	25 	45 	994
"16" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	12 	30 	394
"16" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	10 	17 	274
"17" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	10945 	22523 	480747
"17" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	9719 	15934 	604144
"17" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	8698 	16535 	435696
"17" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	8187 	14293 	724355
"17" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	8075 	13987 	343508
"17" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	8069 	16886 	460363
"17" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	5232 	9590 	203832
"17" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	4498 	7823 	240986
"17" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	4455 	7771 	268246
"17" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	4111 	5868 	274910
"17" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	3456 	6855 	197482
"17" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	3349 	5652 	215300
"17" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	3228 	6035 	197972
"17" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	3027 	5080 	191821
"17" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	2897 	5569 	143298
"17" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	2695 	5095 	181585
"17" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	2686 	4937 	155962
"17" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	2595 	4796 	148148
"17" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	2055 	3644 	127873
"17" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	1999 	3880 	86793
"17" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	1971 	3664 	138983
"17" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	1817 	3162 	86182
"17" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	1611 	2871 	124501
"17" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	1509 	2341 	105081
"17" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	1226 	2083 	76542
"17" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	1211 	2326 	78266
"17" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	1189 	2325 	47465
"17" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	1175 	2383 	67188
"17" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	1146 	2252 	46266
"17" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	1044 	2067 	38133
"17" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	975 	1532 	46628
"17" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	868 	1726 	37349
"17" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	833 	1531 	31056
"17" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	774 	1401 	105299
"17" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	672 	1348 	39962
"17" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	630 	1122 	30995
"17" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	599 	702 	32148
"17" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	553 	989 	22613
"17" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	517 	1094 	25199
"17" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	292 	521 	10609
"17" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	285 	466 	12713
"17" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	266 	502 	13941
"17" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	224 	400 	13382
"17" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	215 	374 	26894
"17" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	200 	370 	17095
"17" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	183 	349 	8216
"17" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	177 	292 	9084
"17" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	167 	266 	8757
"17" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	160 	265 	12175
"17" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	154 	272 	6357
"17" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	105 	173 	9854
"18" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	8965 	16126 	388705
"18" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	5465 	9572 	396303
"18" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	5412 	10004 	190878
"18" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	4746 	8882 	197337
"18" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	3721 	7423 	185137
"18" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	3510 	7288 	156615
"18" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	3015 	5221 	131148
"18" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	2375 	4546 	101606
"18" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	1823 	3635 	86812
"18" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	1809 	3563 	86696
"18" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	1652 	2979 	83021
"18" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	1334 	2596 	61787
"18" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	1303 	2419 	60371
"18" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	1295 	2187 	52832
"18" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	1131 	2268 	52677
"18" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	1101 	1864 	48768
"18" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	1044 	2066 	56621
"18" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	1016 	1894 	55649
"18" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	1011 	1675 	32687
"18" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	848 	1508 	33685
"18" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	752 	1564 	76067
"18" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	737 	1466 	38622
"18" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	602 	1062 	26828
"18" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	590 	1302 	29814
"18" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	520 	909 	23858
"18" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	505 	1029 	18928
"18" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	497 	972 	18787
"18" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	494 	999 	17416
"18" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	483 	987 	21377
"18" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	474 	893 	34908
"18" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	469 	760 	40323
"18" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	453 	954 	17754
"18" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	413 	706 	16306
"18" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	277 	624 	14125
"18" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	270 	517 	14438
"18" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	266 	548 	10120
"18" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	246 	420 	13636
"18" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	236 	433 	8124
"18" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	193 	440 	8388
"18" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	186 	211 	7927
"18" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	176 	330 	6777
"18" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	136 	272 	5371
"18" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	131 	288 	5290
"18" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	122 	243 	5040
"18" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	121 	229 	6105
"18" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	110 	193 	6104
"18" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	90 	158 	3896
"18" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	89 	157 	3994
"18" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	70 	122 	3397
"18" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	57 	104 	2585
"18" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	48 	92 	2176
"19" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	4285 	7428 	166189
"19" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	3234 	5915 	114207
"19" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	2525 	4367 	115195
"19" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	1982 	3726 	85358
"19" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	1919 	3854 	88629
"19" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	1686 	2852 	63382
"19" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	1441 	2699 	69900
"19" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	1333 	2152 	54173
"19" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	1195 	2098 	94901
"19" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	1167 	2082 	62267
"19" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	1080 	1809 	64650
"19" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	884 	1650 	41831
"19" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	568 	1044 	30830
"19" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	548 	1100 	32481
"19" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	514 	944 	21339
"19" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	510 	981 	26030
"19" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	483 	768 	17762
"19" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	469 	933 	23241
"19" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	463 	786 	18358
"19" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	449 	818 	19687
"19" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	433 	867 	19973
"19" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	411 	723 	19905
"19" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	346 	563 	17145
"19" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	339 	691 	14687
"19" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	331 	625 	16784
"19" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	320 	540 	12580
"19" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	313 	654 	13090
"19" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	265 	515 	12805
"19" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	248 	517 	10643
"19" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	224 	380 	10488
"19" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	196 	440 	8639
"19" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	191 	279 	8365
"19" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	190 	385 	8246
"19" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	164 	294 	6688
"19" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	164 	327 	7459
"19" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	158 	253 	7440
"19" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	144 	262 	6016
"19" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	142 	293 	6291
"19" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	140 	268 	5090
"19" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	137 	264 	5431
"19" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	123 	276 	4884
"19" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	116 	188 	3800
"19" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	110 	212 	8748
"19" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	99 	192 	3486
"19" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	84 	98 	4118
"19" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	55 	95 	2498
"19" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	49 	89 	2627
"19" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	41 	73 	2233
"19" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	30 	54 	1621
"19" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	25 	35 	787
"19" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	19 	39 	996
"20" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	9529 	16749 	389745
"20" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	4414 	9632 	224505
"20" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	2870 	5843 	106398
"20" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	2112 	3988 	87918
"20" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	2086 	3703 	99609
"20" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	1335 	2404 	112099
"20" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	1314 	2540 	51407
"20" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	1182 	2095 	60280
"20" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	1042 	1967 	53041
"20" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	924 	1881 	36533
"20" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	847 	1747 	42173
"20" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	817 	1588 	45642
"20" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	744 	1663 	39765
"20" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	732 	1548 	39096
"20" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	719 	1604 	39722
"20" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	702 	1382 	31108
"20" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	623 	1096 	24669
"20" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	601 	1146 	31473
"20" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	566 	1237 	27464
"20" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	481 	992 	24331
"20" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	456 	988 	22003
"20" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	420 	906 	16697
"20" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	377 	750 	31650
"20" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	371 	633 	90610
"20" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	368 	650 	15282
"20" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	352 	705 	15281
"20" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	329 	705 	11521
"20" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	328 	711 	16516
"20" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	299 	674 	12935
"20" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	299 	577 	17694
"20" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	293 	615 	15764
"20" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	263 	594 	10964
"20" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	261 	533 	11571
"20" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	241 	490 	10885
"20" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	228 	368 	11510
"20" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	211 	412 	12552
"20" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	205 	398 	8717
"20" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	197 	470 	7685
"20" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	180 	366 	6101
"20" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	170 	395 	6796
"20" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	153 	314 	5140
"20" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	134 	271 	6038
"20" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	103 	192 	7965
"20" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	92 	204 	4516
"20" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	74 	91 	2423
"20" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	73 	152 	2801
"20" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	66 	126 	9260
"20" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	60 	118 	1999
"20" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	40 	78 	2052
"20" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	34 	69 	2256
"20" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	22 	30 	568
"21" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	5283 	9574 	207553
"21" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	5215 	10648 	185637
"21" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	5026 	9630 	180593
"21" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	3268 	5942 	191762
"21" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	2180 	4851 	115526
"21" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	1619 	3066 	80799
"21" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	1593 	3388 	74101
"21" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	1498 	3081 	66334
"21" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	1397 	2623 	67387
"21" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	1228 	2405 	54784
"21" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	888 	1733 	31603
"21" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	840 	1490 	32068
"21" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	835 	1667 	38081
"21" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	800 	1770 	35838
"21" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	798 	1626 	34508
"21" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	784 	1579 	43672
"21" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	687 	1425 	24894
"21" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	622 	1193 	29194
